Year,Territorio,Comarca,Municipio,Units,GeoCode,Value
2022,,,Alkiza,Porcentaje,Alkiza,3.0
2018,,,Alkiza,Porcentaje,Alkiza,0.2
2017,,,Alkiza,Porcentaje,Alkiza,0.2
2019,,,Alkiza,Porcentaje,Alkiza,0.2
2016,,,Alkiza,Porcentaje,Alkiza,0.2
2012,,,Alkiza,Porcentaje,Alkiza,0.2
2011,,,Alkiza,Porcentaje,Alkiza,0.2
2015,,,Alkiza,Porcentaje,Alkiza,0.2
2016,,,Alonsotegi,Porcentaje,Alonsotegi,0.1
2022,,,Alonsotegi,Porcentaje,Alonsotegi,0.2
2013,,,Alonsotegi,Porcentaje,Alonsotegi,0.1
2023,,,Alonsotegi,Porcentaje,Alonsotegi,0.2
2011,,,Alonsotegi,Porcentaje,Alonsotegi,0.0
2018,,,Alonsotegi,Porcentaje,Alonsotegi,0.1
2021,,,Alonsotegi,Porcentaje,Alonsotegi,0.0
2012,,,Alonsotegi,Porcentaje,Alonsotegi,0.5
2020,,,Alonsotegi,Porcentaje,Alonsotegi,0.1
2010,,,Alonsotegi,Porcentaje,Alonsotegi,0.0
2019,,,Alonsotegi,Porcentaje,Alonsotegi,0.1
2015,,,Alonsotegi,Porcentaje,Alonsotegi,0.1
2017,,,Alonsotegi,Porcentaje,Alonsotegi,0.1
2014,,,Alonsotegi,Porcentaje,Alonsotegi,0.7
2019,,,Altzaga,Porcentaje,Altzaga,6.0
2023,,,Altzaga,Porcentaje,Altzaga,14.5
2013,,,Altzaga,Porcentaje,Altzaga,3.4
2014,,,Altzaga,Porcentaje,Altzaga,4.9
2016,,,Altzaga,Porcentaje,Altzaga,4.3
2011,,,Altzaga,Porcentaje,Altzaga,0.0
2018,,,Altzaga,Porcentaje,Altzaga,5.3
2017,,,Altzaga,Porcentaje,Altzaga,6.8
2022,,,Altzaga,Porcentaje,Altzaga,9.7
2020,,,Altzaga,Porcentaje,Altzaga,9.6
2012,,,Altzaga,Porcentaje,Altzaga,0.0
2015,,,Altzaga,Porcentaje,Altzaga,5.0
2010,,,Altzaga,Porcentaje,Altzaga,0.0
2021,,,Altzaga,Porcentaje,Altzaga,9.7
2023,,,Altzo,Porcentaje,Altzo,22.8
2021,,,Altzo,Porcentaje,Altzo,22.1
2020,,,Altzo,Porcentaje,Altzo,22.1
2011,,,Altzo,Porcentaje,Altzo,13.9
2010,,,Altzo,Porcentaje,Altzo,14.2
2013,,,Altzo,Porcentaje,Altzo,14.5
2022,,,Altzo,Porcentaje,Altzo,23.0
2016,,,Altzo,Porcentaje,Altzo,13.3
2017,,,Altzo,Porcentaje,Altzo,13.6
2012,,,Altzo,Porcentaje,Altzo,14.5
2018,,,Altzo,Porcentaje,Altzo,12.8
2019,,,Altzo,Porcentaje,Altzo,23.3
2015,,,Altzo,Porcentaje,Altzo,12.8
2014,,,Altzo,Porcentaje,Altzo,14.3
2022,,,Amezketa,Porcentaje,Amezketa,1.2
2013,,,Amezketa,Porcentaje,Amezketa,0.0
2010,,,Amezketa,Porcentaje,Amezketa,0.0
2015,,,Amezketa,Porcentaje,Amezketa,0.0
2023,,,Amezketa,Porcentaje,Amezketa,1.2
2011,,,Amezketa,Porcentaje,Amezketa,0.0
2016,,,Amezketa,Porcentaje,Amezketa,0.0
2014,,,Amezketa,Porcentaje,Amezketa,0.0
2019,,,Amezketa,Porcentaje,Amezketa,0.6
2021,,,Amezketa,Porcentaje,Amezketa,0.6
2012,,,Amezketa,Porcentaje,Amezketa,0.0
2017,,,Amezketa,Porcentaje,Amezketa,0.0
2018,,,Amezketa,Porcentaje,Amezketa,0.0
2020,,,Amezketa,Porcentaje,Amezketa,0.6
2016,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,0.9
2018,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,1.8
2015,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,0.2
2011,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,1.6
2012,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,1.1
2010,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,1.6
2023,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,4.2
2013,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,1.2
2014,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,0.1
2022,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,3.6
2017,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,1.2
2021,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,3.3
2019,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,2.5
2020,,,Amorebieta-Etxano,Porcentaje,Amorebieta-Etxano,2.7
2022,,,Amoroto,Porcentaje,Amoroto,7.8
2017,,,Amoroto,Porcentaje,Amoroto,1.8
2019,,,Amoroto,Porcentaje,Amoroto,3.0
2010,,,Amoroto,Porcentaje,Amoroto,1.5
2018,,,Amoroto,Porcentaje,Amoroto,1.8
2011,,,Amoroto,Porcentaje,Amoroto,1.9
2014,,,Amoroto,Porcentaje,Amoroto,2.1
2015,,,Amoroto,Porcentaje,Amoroto,1.9
2020,,,Amoroto,Porcentaje,Amoroto,9.6
2021,,,Amoroto,Porcentaje,Amoroto,9.4
2012,,,Amoroto,Porcentaje,Amoroto,1.9
2023,,,Amoroto,Porcentaje,Amoroto,8.9
2013,,,Amoroto,Porcentaje,Amoroto,2.9
2016,,,Amoroto,Porcentaje,Amoroto,1.8
2018,,,Amurrio,Porcentaje,Amurrio,1.8
2020,,,Amurrio,Porcentaje,Amurrio,1.9
2017,,,Amurrio,Porcentaje,Amurrio,1.8
2015,,,Amurrio,Porcentaje,Amurrio,1.5
2012,,,Amurrio,Porcentaje,Amurrio,1.4
2011,,,Amurrio,Porcentaje,Amurrio,1.3
2016,,,Amurrio,Porcentaje,Amurrio,1.7
2023,,,Amurrio,Porcentaje,Amurrio,2.2
2022,,,Amurrio,Porcentaje,Amurrio,2.1
2021,,,Amurrio,Porcentaje,Amurrio,2.1
2013,,,Amurrio,Porcentaje,Amurrio,1.5
2014,,,Amurrio,Porcentaje,Amurrio,1.5
2019,,,Amurrio,Porcentaje,Amurrio,1.9
2010,,,Amurrio,Porcentaje,Amurrio,1.2
2011,,,Andoain,Porcentaje,Andoain,4.0
2023,,,Andoain,Porcentaje,Andoain,5.5
2018,,,Andoain,Porcentaje,Andoain,4.5
2010,,,Andoain,Porcentaje,Andoain,3.9
2014,,,Andoain,Porcentaje,Andoain,4.2
2017,,,Andoain,Porcentaje,Andoain,4.3
2022,,,Andoain,Porcentaje,Andoain,5.5
2021,,,Andoain,Porcentaje,Andoain,4.5
2015,,,Andoain,Porcentaje,Andoain,4.2
2012,,,Andoain,Porcentaje,Andoain,4.0
2016,,,Andoain,Porcentaje,Andoain,4.2
2020,,,Andoain,Porcentaje,Andoain,4.8
2019,,,Andoain,Porcentaje,Andoain,4.8
2013,,,Andoain,Porcentaje,Andoain,4.0
2018,,,Anoeta,Porcentaje,Anoeta,10.8
2015,,,Anoeta,Porcentaje,Anoeta,11.0
2022,,,Anoeta,Porcentaje,Anoeta,12.6
2013,,,Anoeta,Porcentaje,Anoeta,10.4
2019,,,Anoeta,Porcentaje,Anoeta,12.5
2020,,,Anoeta,Porcentaje,Anoeta,12.7
2012,,,Anoeta,Porcentaje,Anoeta,10.4
2010,,,Anoeta,Porcentaje,Anoeta,9.9
2011,,,Anoeta,Porcentaje,Anoeta,10.2
2014,,,Anoeta,Porcentaje,Anoeta,11.0
2021,,,Anoeta,Porcentaje,Anoeta,12.7
2023,,,Anoeta,Porcentaje,Anoeta,11.7
2017,,,Anoeta,Porcentaje,Anoeta,10.5
2016,,,Anoeta,Porcentaje,Anoeta,12.4
2018,,,Antzuola,Porcentaje,Antzuola,10.7
2023,,,Antzuola,Porcentaje,Antzuola,25.5
2019,,,Antzuola,Porcentaje,Antzuola,18.1
2022,,,Antzuola,Porcentaje,Antzuola,23.2
2016,,,Antzuola,Porcentaje,Antzuola,4.8
2012,,,Antzuola,Porcentaje,Antzuola,4.1
2017,,,Antzuola,Porcentaje,Antzuola,8.1
2021,,,Antzuola,Porcentaje,Antzuola,17.0
2013,,,Antzuola,Porcentaje,Antzuola,4.1
2015,,,Antzuola,Porcentaje,Antzuola,4.4
2010,,,Antzuola,Porcentaje,Antzuola,4.1
2011,,,Antzuola,Porcentaje,Antzuola,4.1
2020,,,Antzuola,Porcentaje,Antzuola,16.9
2014,,,Antzuola,Porcentaje,Antzuola,4.1
2012,,,Añana,Porcentaje,Añana,0.0
2017,,,Añana,Porcentaje,Añana,0.9
2022,,,Añana,Porcentaje,Añana,1.1
2015,,,Añana,Porcentaje,Añana,0.4
2020,,,Añana,Porcentaje,Añana,1.1
2023,,,Añana,Porcentaje,Añana,1.2
2019,,,Añana,Porcentaje,Añana,1.0
2014,,,Añana,Porcentaje,Añana,0.4
2016,,,Añana,Porcentaje,Añana,0.4
2011,,,Añana,Porcentaje,Añana,0.0
2018,,,Añana,Porcentaje,Añana,0.4
2013,,,Añana,Porcentaje,Añana,0.1
2021,,,Añana,Porcentaje,Añana,1.0
2010,,,Añana,Porcentaje,Añana,0.0
2010,,,Arakaldo,Porcentaje,Arakaldo,0.0
2023,,,Arakaldo,Porcentaje,Arakaldo,0.0
2015,,,Arakaldo,Porcentaje,Arakaldo,0.0
2011,,,Arakaldo,Porcentaje,Arakaldo,0.0
2012,,,Arakaldo,Porcentaje,Arakaldo,0.0
2016,,,Arakaldo,Porcentaje,Arakaldo,0.0
2019,,,Arakaldo,Porcentaje,Arakaldo,0.0
2021,,,Arakaldo,Porcentaje,Arakaldo,0.4
2020,,,Arakaldo,Porcentaje,Arakaldo,0.4
2017,,,Arakaldo,Porcentaje,Arakaldo,0.0
2022,,,Arakaldo,Porcentaje,Arakaldo,0.4
2018,,,Arakaldo,Porcentaje,Arakaldo,0.0
2013,,,Arakaldo,Porcentaje,Arakaldo,0.0
2014,,,Arakaldo,Porcentaje,Arakaldo,0.0
2016,,,Arama,Porcentaje,Arama,0.0
2022,,,Arama,Porcentaje,Arama,0.0
2017,,,Arama,Porcentaje,Arama,0.0
2019,,,Arama,Porcentaje,Arama,0.0
2015,,,Arama,Porcentaje,Arama,0.0
2013,,,Arama,Porcentaje,Arama,0.0
2014,,,Arama,Porcentaje,Arama,0.0
2023,,,Arama,Porcentaje,Arama,0.0
2010,,,Arama,Porcentaje,Arama,0.0
2012,,,Arama,Porcentaje,Arama,0.0
2011,,,Arama,Porcentaje,Arama,0.0
2018,,,Arama,Porcentaje,Arama,0.0
2021,,,Arama,Porcentaje,Arama,0.0
2020,,,Arama,Porcentaje,Arama,0.0
2014,,,Aramaio,Porcentaje,Aramaio,1.1
2016,,,Aramaio,Porcentaje,Aramaio,2.5
2012,,,Aramaio,Porcentaje,Aramaio,0.8
2018,,,Aramaio,Porcentaje,Aramaio,2.2
2011,,,Aramaio,Porcentaje,Aramaio,0.7
2020,,,Aramaio,Porcentaje,Aramaio,2.5
2010,,,Aramaio,Porcentaje,Aramaio,0.7
2013,,,Aramaio,Porcentaje,Aramaio,0.8
2015,,,Aramaio,Porcentaje,Aramaio,2.4
2022,,,Aramaio,Porcentaje,Aramaio,4.2
2021,,,Aramaio,Porcentaje,Aramaio,2.4
2019,,,Aramaio,Porcentaje,Aramaio,2.4
2017,,,Aramaio,Porcentaje,Aramaio,2.3
2023,,,Aramaio,Porcentaje,Aramaio,3.6
2018,,,Arantzazu,Porcentaje,Arantzazu,0.1
2013,,,Arantzazu,Porcentaje,Arantzazu,0.0
2014,,,Arantzazu,Porcentaje,Arantzazu,0.0
2019,,,Arantzazu,Porcentaje,Arantzazu,0.2
2011,,,Arantzazu,Porcentaje,Arantzazu,0.0
2017,,,Arantzazu,Porcentaje,Arantzazu,0.2
2010,,,Arantzazu,Porcentaje,Arantzazu,0.0
2023,,,Arantzazu,Porcentaje,Arantzazu,0.2
2015,,,Arantzazu,Porcentaje,Arantzazu,0.0
2021,,,Arantzazu,Porcentaje,Arantzazu,0.2
2012,,,Arantzazu,Porcentaje,Arantzazu,0.0
2016,,,Arantzazu,Porcentaje,Arantzazu,0.2
2022,,,Arantzazu,Porcentaje,Arantzazu,0.2
2020,,,Arantzazu,Porcentaje,Arantzazu,0.2
2014,,,Areatza,Porcentaje,Areatza,0.4
2016,,,Areatza,Porcentaje,Areatza,0.4
2015,,,Areatza,Porcentaje,Areatza,0.4
2019,,,Areatza,Porcentaje,Areatza,0.4
2020,,,Areatza,Porcentaje,Areatza,0.6
2021,,,Areatza,Porcentaje,Areatza,21.5
2017,,,Areatza,Porcentaje,Areatza,0.4
2018,,,Areatza,Porcentaje,Areatza,0.4
2013,,,Areatza,Porcentaje,Areatza,0.4
2012,,,Areatza,Porcentaje,Areatza,0.4
2023,,,Areatza,Porcentaje,Areatza,21.6
2010,,,Areatza,Porcentaje,Areatza,0.0
2022,,,Areatza,Porcentaje,Areatza,21.7
2011,,,Areatza,Porcentaje,Areatza,0.0
2010,,,Aretxabaleta,Porcentaje,Aretxabaleta,2.5
2013,,,Aretxabaleta,Porcentaje,Aretxabaleta,8.7
2017,,,Aretxabaleta,Porcentaje,Aretxabaleta,7.5
2019,,,Aretxabaleta,Porcentaje,Aretxabaleta,4.9
2016,,,Aretxabaleta,Porcentaje,Aretxabaleta,9.3
2011,,,Aretxabaleta,Porcentaje,Aretxabaleta,2.5
2021,,,Aretxabaleta,Porcentaje,Aretxabaleta,7.4
2014,,,Aretxabaleta,Porcentaje,Aretxabaleta,9.1
2012,,,Aretxabaleta,Porcentaje,Aretxabaleta,2.5
2023,,,Aretxabaleta,Porcentaje,Aretxabaleta,13.4
2018,,,Aretxabaleta,Porcentaje,Aretxabaleta,7.4
2020,,,Aretxabaleta,Porcentaje,Aretxabaleta,4.9
2022,,,Aretxabaleta,Porcentaje,Aretxabaleta,7.9
2015,,,Aretxabaleta,Porcentaje,Aretxabaleta,9.5
2022,,,Armiñón,Porcentaje,Armiñón,0.6
2015,,,Armiñón,Porcentaje,Armiñón,0.0
2011,,,Armiñón,Porcentaje,Armiñón,0.0
2012,,,Armiñón,Porcentaje,Armiñón,0.0
2023,,,Armiñón,Porcentaje,Armiñón,0.6
2010,,,Armiñón,Porcentaje,Armiñón,0.0
2017,,,Armiñón,Porcentaje,Armiñón,0.0
2014,,,Armiñón,Porcentaje,Armiñón,0.0
2018,,,Armiñón,Porcentaje,Armiñón,0.0
2021,,,Armiñón,Porcentaje,Armiñón,0.6
2020,,,Armiñón,Porcentaje,Armiñón,0.6
2016,,,Armiñón,Porcentaje,Armiñón,0.0
2019,,,Armiñón,Porcentaje,Armiñón,0.0
2013,,,Armiñón,Porcentaje,Armiñón,0.0
2023,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,18.8
2010,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,5.4
2012,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,6.8
2011,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,6.4
2021,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,15.5
2016,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,4.8
2022,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,16.8
2019,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,5.7
2020,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,12.3
2018,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,5.0
2013,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,6.9
2015,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,5.7
2017,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,4.9
2014,,,Arraia-Maeztu,Porcentaje,Arraia-Maeztu,8.1
2023,,,Arrankudiaga-Zollo,Porcentaje,Arrankudiaga-Zollo,0.0
2018,,,Arrankudiaga-Zollo,Porcentaje,Arrankudiaga-Zollo,0.2
2022,,,Arrankudiaga-Zollo,Porcentaje,Arrankudiaga-Zollo,0.0
2020,,,Arrankudiaga-Zollo,Porcentaje,Arrankudiaga-Zollo,0.2
2015,,,Arrankudiaga-Zollo,Porcentaje,Arrankudiaga-Zollo,0.2
2017,,,Arrankudiaga-Zollo,Porcentaje,Arrankudiaga-Zollo,0.2
2021,,,Arrankudiaga-Zollo,Porcentaje,Arrankudiaga-Zollo,0.0
