Year,Territorio,Comarca,Municipio,Units,GeoCode,Value
2019,,,Leaburu,Por 10.000,Leaburu,0.0
2021,,,Leaburu,Por 10.000,Leaburu,0.0
2020,,,Leaburu,Por 10.000,Leaburu,0.0
2019,,,Legazpi,Por 10.000,Legazpi,24.0
2020,,,Legazpi,Por 10.000,Legazpi,28.9
2021,,,Legazpi,Por 10.000,Legazpi,21.8
2019,,,Legorreta,Por 10.000,Legorreta,27.7
2020,,,Legorreta,Por 10.000,Legorreta,27.6
2021,,,Legorreta,Por 10.000,Legorreta,27.5
2021,,,Legutio,Por 10.000,Legutio,74.0
2019,,,Legutio,Por 10.000,Legutio,46.3
2020,,,Legutio,Por 10.000,Legutio,44.2
2021,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2020,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2019,,,Leintz-Gatzaga,Por 10.000,Leintz-Gatzaga,0.0
2020,,,Leioa,Por 10.000,Leioa,36.8
2019,,,Leioa,Por 10.000,Leioa,41.6
2021,,,Leioa,Por 10.000,Leioa,37.8
2019,,,Lekeitio,Por 10.000,Lekeitio,16.4
2021,,,Lekeitio,Por 10.000,Lekeitio,16.4
2020,,,Lekeitio,Por 10.000,Lekeitio,19.1
2019,,,Lemoa,Por 10.000,Lemoa,27.7
2021,,,Lemoa,Por 10.000,Lemoa,28.3
2020,,,Lemoa,Por 10.000,Lemoa,28.1
2020,,,Lemoiz,Por 10.000,Lemoiz,0.0
2019,,,Lemoiz,Por 10.000,Lemoiz,17.3
2021,,,Lemoiz,Por 10.000,Lemoiz,15.8
2020,,,Leza,Por 10.000,Leza,90.1
2021,,,Leza,Por 10.000,Leza,0.0
2019,,,Leza,Por 10.000,Leza,0.0
2021,,,Lezama,Por 10.000,Lezama,32.7
2019,,,Lezama,Por 10.000,Lezama,24.4
2020,,,Lezama,Por 10.000,Lezama,16.3
2019,,,Lezo,Por 10.000,Lezo,42.7
2020,,,Lezo,Por 10.000,Lezo,62.3
2021,,,Lezo,Por 10.000,Lezo,52.3
2019,,,Lizartza,Por 10.000,Lizartza,98.4
2021,,,Lizartza,Por 10.000,Lizartza,0.0
2020,,,Lizartza,Por 10.000,Lizartza,0.0
2020,,,Loiu,Por 10.000,Loiu,27.1
2019,,,Loiu,Por 10.000,Loiu,61.2
2021,,,Loiu,Por 10.000,Loiu,45.8
2020,,,Mallabia,Por 10.000,Mallabia,17.1
2019,,,Mallabia,Por 10.000,Mallabia,17.3
2021,,,Mallabia,Por 10.000,Mallabia,16.9
2021,,,Mañaria,Por 10.000,Mañaria,79.4
2019,,,Mañaria,Por 10.000,Mañaria,77.5
2020,,,Mañaria,Por 10.000,Mañaria,38.8
2020,,,Markina-Xemein,Por 10.000,Markina-Xemein,20.3
2019,,,Markina-Xemein,Por 10.000,Markina-Xemein,8.2
2021,,,Markina-Xemein,Por 10.000,Markina-Xemein,44.7
2021,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2019,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2020,,,Maruri-Jatabe,Por 10.000,Maruri-Jatabe,0.0
2019,,,Mendaro,Por 10.000,Mendaro,18.9
2020,,,Mendaro,Por 10.000,Mendaro,29.5
2021,,,Mendaro,Por 10.000,Mendaro,0.0
2020,,,Mendata,Por 10.000,Mendata,0.0
2019,,,Mendata,Por 10.000,Mendata,52.6
2021,,,Mendata,Por 10.000,Mendata,49.0
2019,,,Mendexa,Por 10.000,Mendexa,41.3
2021,,,Mendexa,Por 10.000,Mendexa,0.0
2020,,,Mendexa,Por 10.000,Mendexa,87.3
2019,,,Meñaka,Por 10.000,Meñaka,0.0
2021,,,Meñaka,Por 10.000,Meñaka,58.0
2020,,,Meñaka,Por 10.000,Meñaka,0.0
2020,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2019,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2021,,,Moreda de Álava/Moreda Araba,Por 10.000,Moreda de Álava/Moreda Araba,0.0
2020,,,Morga,Por 10.000,Morga,0.0
2019,,,Morga,Por 10.000,Morga,0.0
2021,,,Morga,Por 10.000,Morga,0.0
2021,,,Mundaka,Por 10.000,Mundaka,41.1
2020,,,Mundaka,Por 10.000,Mundaka,30.8
2019,,,Mundaka,Por 10.000,Mundaka,0.0
2021,,,Mungia,Por 10.000,Mungia,28.0
2019,,,Mungia,Por 10.000,Mungia,26.9
2020,,,Mungia,Por 10.000,Mungia,32.5
2019,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,0.0
2020,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,0.0
2021,,,Munitibar-Arbatzegi Gerrikaitz,Por 10.000,Munitibar-Arbatzegi Gerrikaitz,0.0
2020,,,Murueta,Por 10.000,Murueta,63.3
2021,,,Murueta,Por 10.000,Murueta,0.0
2019,,,Murueta,Por 10.000,Murueta,187.5
2019,,,Muskiz,Por 10.000,Muskiz,42.0
2021,,,Muskiz,Por 10.000,Muskiz,32.1
2020,,,Muskiz,Por 10.000,Muskiz,71.4
2020,,,Mutiloa,Por 10.000,Mutiloa,0.0
2019,,,Mutiloa,Por 10.000,Mutiloa,0.0
2021,,,Mutiloa,Por 10.000,Mutiloa,0.0
2021,,,Mutriku,Por 10.000,Mutriku,34.1
2020,,,Mutriku,Por 10.000,Mutriku,22.7
2019,,,Mutriku,Por 10.000,Mutriku,34.2
2021,,,Muxika,Por 10.000,Muxika,28.6
2020,,,Muxika,Por 10.000,Muxika,56.3
2019,,,Muxika,Por 10.000,Muxika,13.7
2021,,,Nabarniz,Por 10.000,Nabarniz,71.9
2020,,,Nabarniz,Por 10.000,Nabarniz,0.0
2019,,,Nabarniz,Por 10.000,Nabarniz,0.0
2020,,,Navaridas,Por 10.000,Navaridas,0.0
2019,,,Navaridas,Por 10.000,Navaridas,0.0
2021,,,Navaridas,Por 10.000,Navaridas,0.0
2020,,,Oiartzun,Por 10.000,Oiartzun,32.2
2019,,,Oiartzun,Por 10.000,Oiartzun,28.3
2021,,,Oiartzun,Por 10.000,Oiartzun,32.3
2020,,,Okondo,Por 10.000,Okondo,0.0
2019,,,Okondo,Por 10.000,Okondo,17.5
2021,,,Okondo,Por 10.000,Okondo,0.0
2019,,,Olaberria,Por 10.000,Olaberria,0.0
2021,,,Olaberria,Por 10.000,Olaberria,22.1
2020,,,Olaberria,Por 10.000,Olaberria,44.2
2021,,,Ondarroa,Por 10.000,Ondarroa,14.3
2020,,,Ondarroa,Por 10.000,Ondarroa,26.0
2019,,,Ondarroa,Por 10.000,Ondarroa,18.8
2020,,,Oñati,Por 10.000,Oñati,13.8
2019,,,Oñati,Por 10.000,Oñati,15.5
2021,,,Oñati,Por 10.000,Oñati,5.2
2021,,,Ordizia,Por 10.000,Ordizia,31.5
2020,,,Ordizia,Por 10.000,Ordizia,39.3
2019,,,Ordizia,Por 10.000,Ordizia,21.6
2019,,,Orendain,Por 10.000,Orendain,92.6
2020,,,Orendain,Por 10.000,Orendain,87.0
2021,,,Orendain,Por 10.000,Orendain,0.0
2020,,,Orexa,Por 10.000,Orexa,0.0
2019,,,Orexa,Por 10.000,Orexa,0.0
2021,,,Orexa,Por 10.000,Orexa,0.0
2021,,,Orio,Por 10.000,Orio,26.4
2020,,,Orio,Por 10.000,Orio,36.1
2019,,,Orio,Por 10.000,Orio,23.1
2019,,,Ormaiztegi,Por 10.000,Ormaiztegi,15.5
2021,,,Ormaiztegi,Por 10.000,Ormaiztegi,0.0
2020,,,Ormaiztegi,Por 10.000,Ormaiztegi,0.0
2019,,,Orozko,Por 10.000,Orozko,7.5
2021,,,Orozko,Por 10.000,Orozko,36.1
2020,,,Orozko,Por 10.000,Orozko,51.5
2020,,,Ortuella,Por 10.000,Ortuella,60.6
2019,,,Ortuella,Por 10.000,Ortuella,65.2
2021,,,Ortuella,Por 10.000,Ortuella,67.2
2020,,,Otxandio,Por 10.000,Otxandio,30.0
2019,,,Otxandio,Por 10.000,Otxandio,29.9
2021,,,Otxandio,Por 10.000,Otxandio,0.0
2021,,,Oyón-Oion,Por 10.000,Oyón-Oion,17.1
2020,,,Oyón-Oion,Por 10.000,Oyón-Oion,40.2
2019,,,Oyón-Oion,Por 10.000,Oyón-Oion,11.6
2020,,,Pasaia,Por 10.000,Pasaia,41.5
2021,,,Pasaia,Por 10.000,Pasaia,46.5
2019,,,Pasaia,Por 10.000,Pasaia,47.2
2020,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,78.1
2019,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2021,,,Peñacerrada-Urizaharra,Por 10.000,Peñacerrada-Urizaharra,0.0
2019,,,Plentzia,Por 10.000,Plentzia,35.6
2020,,,Plentzia,Por 10.000,Plentzia,52.4
2021,,,Plentzia,Por 10.000,Plentzia,30.4
2020,,,Portugalete,Por 10.000,Portugalete,35.9
2019,,,Portugalete,Por 10.000,Portugalete,34.9
2021,,,Portugalete,Por 10.000,Portugalete,44.3
2019,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,0.0
2021,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,13.5
2020,,,Ribera Baja/Erriberabeitia,Por 10.000,Ribera Baja/Erriberabeitia,66.7
2020,,,Samaniego,Por 10.000,Samaniego,0.0
2021,,,Samaniego,Por 10.000,Samaniego,0.0
2019,,,Samaniego,Por 10.000,Samaniego,0.0
2021,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,30.3
2019,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,94.0
2020,,,San Millán/Donemiliaga,Por 10.000,San Millán/Donemiliaga,61.7
2020,,,Santurtzi,Por 10.000,Santurtzi,37.8
2019,,,Santurtzi,Por 10.000,Santurtzi,33.6
2021,,,Santurtzi,Por 10.000,Santurtzi,55.3
2019,,,Segura,Por 10.000,Segura,0.0
2021,,,Segura,Por 10.000,Segura,0.0
2020,,,Segura,Por 10.000,Segura,26.7
2019,,,Sestao,Por 10.000,Sestao,77.1
2021,,,Sestao,Por 10.000,Sestao,73.3
2020,,,Sestao,Por 10.000,Sestao,87.4
2021,,,Sondika,Por 10.000,Sondika,46.9
2019,,,Sondika,Por 10.000,Sondika,21.2
2020,,,Sondika,Por 10.000,Sondika,21.2
2019,,,Sopela,Por 10.000,Sopela,21.2
2021,,,Sopela,Por 10.000,Sopela,42.9
2020,,,Sopela,Por 10.000,Sopela,22.5
2019,,,Sopuerta,Por 10.000,Sopuerta,15.9
2021,,,Sopuerta,Por 10.000,Sopuerta,37.2
2020,,,Sopuerta,Por 10.000,Sopuerta,23.1
2021,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,37.3
2020,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,31.1
2019,,,Soraluze-Placencia de las Armas,Por 10.000,Soraluze-Placencia de las Armas,30.5
2020,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2019,,,Sukarrieta,Por 10.000,Sukarrieta,59.9
2021,,,Sukarrieta,Por 10.000,Sukarrieta,0.0
2020,,,Tolosa,Por 10.000,Tolosa,21.8
2019,,,Tolosa,Por 10.000,Tolosa,21.1
2021,,,Tolosa,Por 10.000,Tolosa,37.5
2019,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,39.4
2021,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2020,,,Trucios-Turtzioz,Por 10.000,Trucios-Turtzioz,0.0
2020,,,Ubide,Por 10.000,Ubide,0.0
2019,,,Ubide,Por 10.000,Ubide,0.0
2021,,,Ubide,Por 10.000,Ubide,0.0
2021,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,54.4
2019,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,39.5
2020,,,Ugao-Miraballes,Por 10.000,Ugao-Miraballes,64.1
2021,,,Urduliz,Por 10.000,Urduliz,39.5
2019,,,Urduliz,Por 10.000,Urduliz,23.1
2020,,,Urduliz,Por 10.000,Urduliz,29.7
2020,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,24.9
2019,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,54.5
2021,,,Urduña/Orduña,Por 10.000,Urduña/Orduña,35.2
2019,,,Urkabustaiz,Por 10.000,Urkabustaiz,29.4
2021,,,Urkabustaiz,Por 10.000,Urkabustaiz,0.0
2020,,,Urkabustaiz,Por 10.000,Urkabustaiz,43.6
2019,,,Urnieta,Por 10.000,Urnieta,16.1
2021,,,Urnieta,Por 10.000,Urnieta,26.0
2020,,,Urnieta,Por 10.000,Urnieta,54.9
2021,,,Urretxu,Por 10.000,Urretxu,53.1
2019,,,Urretxu,Por 10.000,Urretxu,17.6
2020,,,Urretxu,Por 10.000,Urretxu,26.5
2021,,,Usurbil,Por 10.000,Usurbil,9.8
2019,,,Usurbil,Por 10.000,Usurbil,67.5
2020,,,Usurbil,Por 10.000,Usurbil,19.5
2019,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,41.7
2020,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,40.2
2021,,,Valdegovía/Gaubea,Por 10.000,Valdegovía/Gaubea,57.1
2020,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,31.0
2019,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,40.6
2021,,,Valle de Trápaga-Trapagaran,Por 10.000,Valle de Trápaga-Trapagaran,68.8
2021,,,Villabona,Por 10.000,Villabona,20.6
2019,,,Villabona,Por 10.000,Villabona,40.3
2020,,,Villabona,Por 10.000,Villabona,30.5
2019,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,69.0
2021,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,70.9
2020,,,Villabuena de Álava/Eskuernaga,Por 10.000,Villabuena de Álava/Eskuernaga,0.0
2021,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,36.8
2019,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,39.7
2020,,,Vitoria-Gasteiz,Por 10.000,Vitoria-Gasteiz,34.4
2019,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2020,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,0.0
2021,,,Yécora/Iekora,Por 10.000,Yécora/Iekora,86.2
2019,,,Zaldibar,Por 10.000,Zaldibar,26.4
2021,,,Zaldibar,Por 10.000,Zaldibar,6.6
2020,,,Zaldibar,Por 10.000,Zaldibar,26.4
2019,,,Zaldibia,Por 10.000,Zaldibia,0.0
2020,,,Zaldibia,Por 10.000,Zaldibia,0.0
2021,,,Zaldibia,Por 10.000,Zaldibia,12.4
2019,,,Zalduondo,Por 10.000,Zalduondo,0.0
2020,,,Zalduondo,Por 10.000,Zalduondo,0.0
2021,,,Zalduondo,Por 10.000,Zalduondo,0.0
2020,,,Zalla,Por 10.000,Zalla,35.0
2021,,,Zalla,Por 10.000,Zalla,49.6
2019,,,Zalla,Por 10.000,Zalla,32.6
2020,,,Zambrana,Por 10.000,Zambrana,47.4
2021,,,Zambrana,Por 10.000,Zambrana,0.0
2019,,,Zambrana,Por 10.000,Zambrana,47.8
2019,,,Zamudio,Por 10.000,Zamudio,18.1
2021,,,Zamudio,Por 10.000,Zamudio,68.2
2020,,,Zamudio,Por 10.000,Zamudio,36.6
2021,,,Zaratamo,Por 10.000,Zaratamo,71.7
2019,,,Zaratamo,Por 10.000,Zaratamo,23.9
2020,,,Zaratamo,Por 10.000,Zaratamo,106.6
2019,,,Zarautz,Por 10.000,Zarautz,13.4
2020,,,Zarautz,Por 10.000,Zarautz,10.8
2021,,,Zarautz,Por 10.000,Zarautz,18.4
2019,,,Zeanuri,Por 10.000,Zeanuri,16.6
2021,,,Zeanuri,Por 10.000,Zeanuri,48.1
2020,,,Zeanuri,Por 10.000,Zeanuri,32.8
2021,,,Zeberio,Por 10.000,Zeberio,37.4
2020,,,Zeberio,Por 10.000,Zeberio,37.2
2019,,,Zeberio,Por 10.000,Zeberio,37.2
2020,,,Zegama,Por 10.000,Zegama,13.5
2019,,,Zegama,Por 10.000,Zegama,0.0
2021,,,Zegama,Por 10.000,Zegama,13.4
2020,,,Zerain,Por 10.000,Zerain,68.0
2019,,,Zerain,Por 10.000,Zerain,137.9
2021,,,Zerain,Por 10.000,Zerain,0.0
2021,,,Zestoa,Por 10.000,Zestoa,22.3
2019,,,Zestoa,Por 10.000,Zestoa,16.3
2020,,,Zestoa,Por 10.000,Zestoa,27.3
2020,,,Zierbena,Por 10.000,Zierbena,84.2
2019,,,Zierbena,Por 10.000,Zierbena,14.1
2021,,,Zierbena,Por 10.000,Zierbena,85.5
2020,,,Zigoitia,Por 10.000,Zigoitia,12.3
2019,,,Zigoitia,Por 10.000,Zigoitia,0.0
2021,,,Zigoitia,Por 10.000,Zigoitia,23.7
2020,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2021,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2019,,,Ziortza-Bolibar,Por 10.000,Ziortza-Bolibar,0.0
2021,,,Zizurkil,Por 10.000,Zizurkil,34.5
2020,,,Zizurkil,Por 10.000,Zizurkil,20.2
2019,,,Zizurkil,Por 10.000,Zizurkil,13.2
2019,,,Zuia,Por 10.000,Zuia,0.0
2020,,,Zuia,Por 10.000,Zuia,17.7
2021,,,Zuia,Por 10.000,Zuia,8.9
2021,,,Zumaia,Por 10.000,Zumaia,21.8
2019,,,Zumaia,Por 10.000,Zumaia,22.2
2020,,,Zumaia,Por 10.000,Zumaia,12.0
2020,,,Zumarraga,Por 10.000,Zumarraga,12.3
2021,,,Zumarraga,Por 10.000,Zumarraga,9.1
2019,,,Zumarraga,Por 10.000,Zumarraga,11.2
2021,,Añana (comarca),,Por 10.000,Añana (comarca),38.5
2022,,Añana (comarca),,Por 10.000,Añana (comarca),52.7
2019,,Añana (comarca),,Por 10.000,Añana (comarca),28.8
2020,,Añana (comarca),,Por 10.000,Añana (comarca),42.4
2022,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,23.0
2020,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,26.6
2019,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,21.4
2021,,Arabako Errioxa / Rioja Alavesa,,Por 10.000,Arabako Errioxa / Rioja Alavesa,19.5
2019,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,26.6
2022,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,41.7
2021,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,24.5
2020,,Arabako Kantaurialdea / Cantábrica Alavesa,,Por 10.000,Arabako Kantaurialdea / Cantábrica Alavesa,20.4
2019,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,38.8
2022,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,42.9
2020,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,35.1
2021,,Arabako Lautada / Llanada Alavesa,,Por 10.000,Arabako Lautada / Llanada Alavesa,36.0
2019,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,7.5
2020,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,14.6
2021,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,13.9
2022,,Arabako Mendialdea / Montaña Alavesa,,Por 10.000,Arabako Mendialdea / Montaña Alavesa,13.9
2020,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,40.1
2019,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,33.7
2022,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,36.7
2021,,Arratia Nerbioi / Arratia-Nervión,,Por 10.000,Arratia Nerbioi / Arratia-Nervión,33.4
2022,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,54.5
2019,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,46.7
2020,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,40.0
2021,,Bidasoa Beherea / Bajo Bidasoa,,Por 10.000,Bidasoa Beherea / Bajo Bidasoa,44.3
2019,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,39.5
2021,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,37.4
2022,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,41.8
2020,,Bilbo Handia / Gran Bilbao,,Por 10.000,Bilbo Handia / Gran Bilbao,37.1
2020,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,34.0
2022,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,52.3
2019,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,26.5
2021,,Debabarrena / Bajo Deba,,Por 10.000,Debabarrena / Bajo Deba,38.2
2021,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,27.0
2022,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,36.1
2019,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,23.5
2020,,Debagoiena / Alto Deba,,Por 10.000,Debagoiena / Alto Deba,15.7
2020,,Donostialdea,,Por 10.000,Donostialdea,34.5
2019,,Donostialdea,,Por 10.000,Donostialdea,40.2
2022,,Donostialdea,,Por 10.000,Donostialdea,41.8
2021,,Donostialdea,,Por 10.000,Donostialdea,34.8
2022,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,34.1
2020,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,23.5
2021,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,25.1
2019,,Durangaldea / Duranguesado,,Por 10.000,Durangaldea / Duranguesado,24.1
2021,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,35.0
2019,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,27.8
2022,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,36.9
2020,,Enkartazioak / Encartaciones,,Por 10.000,Enkartazioak / Encartaciones,34.5
2019,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,39.3
2021,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,34.5
2020,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,47.3
2022,,Gernika-Bermeo,,Por 10.000,Gernika-Bermeo,31.4
2020,,Goierri,,Por 10.000,Goierri,24.9
2021,,Goierri,,Por 10.000,Goierri,26.0
2022,,Goierri,,Por 10.000,Goierri,26.5
2019,,Goierri,,Por 10.000,Goierri,18.5
2019,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,14.3
2020,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,23.5
2021,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,25.5
2022,,Gorbeialdea / Estribaciones del Gorbea,,Por 10.000,Gorbeialdea / Estribaciones del Gorbea,25.3
2022,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,29.8
2020,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,20.9
2019,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,16.2
2021,,Markina-Ondarroa,,Por 10.000,Markina-Ondarroa,19.5
2020,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,30.5
2022,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,29.7
2019,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,20.6
2021,,Plentzia-Mungia,,Por 10.000,Plentzia-Mungia,34.4
2021,,Tolosaldea,,Por 10.000,Tolosaldea,27.5
2019,,Tolosaldea,,Por 10.000,Tolosaldea,23.5
2020,,Tolosaldea,,Por 10.000,Tolosaldea,27.0
2022,,Tolosaldea,,Por 10.000,Tolosaldea,30.2
2022,,Urola Kosta,,Por 10.000,Urola Kosta,24.7
2019,,Urola Kosta,,Por 10.000,Urola Kosta,14.1
2020,,Urola Kosta,,Por 10.000,Urola Kosta,18.5
2021,,Urola Kosta,,Por 10.000,Urola Kosta,17.7
2021,Araba/Álava,,,Por 10.000,Araba/Álava,34.0
2020,Araba/Álava,,,Por 10.000,Araba/Álava,33.2
2019,Araba/Álava,,,Por 10.000,Araba/Álava,37.4
2022,Araba/Álava,,,Por 10.000,Araba/Álava,41.6
2021,Bizkaia,,,Por 10.000,Bizkaia,35.7
2020,Bizkaia,,,Por 10.000,Bizkaia,35.9
2019,Bizkaia,,,Por 10.000,Bizkaia,37.5
2022,Bizkaia,,,Por 10.000,Bizkaia,39.7
2019,Gipuzkoa,,,Por 10.000,Gipuzkoa,33.5
2020,Gipuzkoa,,,Por 10.000,Gipuzkoa,30.5
2022,Gipuzkoa,,,Por 10.000,Gipuzkoa,39.5
2021,Gipuzkoa,,,Por 10.000,Gipuzkoa,32.4
