Year,Territorio,Comarca,Municipio,Units,GeoCode,Value
2015,,,ES20042,PT,ES20042,0.6
2016,,,ES20042,PT,ES20042,0.5
2017,,,ES20042,PT,ES20042,0.6
2018,,,ES20042,PT,ES20042,0.5
2019,,,ES20042,PT,ES20042,0.5
2020,,,ES20042,PT,ES20042,0.5
2014,,,ES20043,PT,ES20043,1.6
2015,,,ES20043,PT,ES20043,2.5
2016,,,ES20043,PT,ES20043,1.6
2017,,,ES20043,PT,ES20043,1.9
2018,,,ES20043,PT,ES20043,1.3
2019,,,ES20043,PT,ES20043,1.2
2020,,,ES20043,PT,ES20043,1.0
2014,,,ES20044,PT,ES20044,0.6
2015,,,ES20044,PT,ES20044,0.8
2016,,,ES20044,PT,ES20044,0.5
2017,,,ES20044,PT,ES20044,0.5
2018,,,ES20044,PT,ES20044,0.4
2019,,,ES20044,PT,ES20044,0.4
2020,,,ES20044,PT,ES20044,0.5
2014,,,ES20045,PT,ES20045,0.1
2015,,,ES20045,PT,ES20045,0.2
2016,,,ES20045,PT,ES20045,0.1
2017,,,ES20045,PT,ES20045,0.1
2018,,,ES20045,PT,ES20045,0.1
2019,,,ES20045,PT,ES20045,0.1
2020,,,ES20045,PT,ES20045,0.1
2014,,,ES20046,PT,ES20046,0.1
2015,,,ES20046,PT,ES20046,0.1
2016,,,ES20046,PT,ES20046,0.1
2017,,,ES20046,PT,ES20046,0.1
2018,,,ES20046,PT,ES20046,0.1
2019,,,ES20046,PT,ES20046,0.1
2020,,,ES20046,PT,ES20046,0.1
2014,,,ES20047,PT,ES20047,1.0
2015,,,ES20047,PT,ES20047,1.2
2016,,,ES20047,PT,ES20047,1.4
2017,,,ES20047,PT,ES20047,1.7
2018,,,ES20047,PT,ES20047,1.6
2019,,,ES20047,PT,ES20047,1.8
2020,,,ES20047,PT,ES20047,1.3
2014,,,ES20048,PT,ES20048,6.8
2015,,,ES20048,PT,ES20048,7.5
2016,,,ES20048,PT,ES20048,4.8
2017,,,ES20048,PT,ES20048,4.5
2018,,,ES20048,PT,ES20048,4.3
2019,,,ES20048,PT,ES20048,4.3
2020,,,ES20048,PT,ES20048,5.1
2014,,,ES20049,PT,ES20049,0.8
2015,,,ES20049,PT,ES20049,0.8
2016,,,ES20049,PT,ES20049,0.8
2017,,,ES20049,PT,ES20049,0.9
2018,,,ES20049,PT,ES20049,0.6
2019,,,ES20049,PT,ES20049,0.7
2020,,,ES20049,PT,ES20049,0.7
2014,,ES2005,,PT,ES2005,0.6
2015,,ES2005,,PT,ES2005,0.7
2016,,ES2005,,PT,ES2005,0.6
2017,,ES2005,,PT,ES2005,0.7
2018,,ES2005,,PT,ES2005,0.5
2019,,ES2005,,PT,ES2005,0.6
2020,,ES2005,,PT,ES2005,0.6
2014,,,ES20050,PT,ES20050,2.0
2015,,,ES20050,PT,ES20050,1.9
2016,,,ES20050,PT,ES20050,1.8
2017,,,ES20050,PT,ES20050,2.1
2018,,,ES20050,PT,ES20050,1.7
2019,,,ES20050,PT,ES20050,2.1
2020,,,ES20050,PT,ES20050,2.0
2014,,,ES20051,PT,ES20051,0.4
2015,,,ES20051,PT,ES20051,0.3
2016,,,ES20051,PT,ES20051,0.4
2017,,,ES20051,PT,ES20051,0.5
2018,,,ES20051,PT,ES20051,0.3
2019,,,ES20051,PT,ES20051,0.5
2020,,,ES20051,PT,ES20051,0.4
2014,,,ES20052,PT,ES20052,2.1
2015,,,ES20052,PT,ES20052,2.3
2016,,,ES20052,PT,ES20052,1.6
2017,,,ES20052,PT,ES20052,1.5
2018,,,ES20052,PT,ES20052,1.2
2019,,,ES20052,PT,ES20052,1.2
2020,,,ES20052,PT,ES20052,1.0
2014,,,ES20053,PT,ES20053,0.1
2015,,,ES20053,PT,ES20053,0.2
2016,,,ES20053,PT,ES20053,0.1
2017,,,ES20053,PT,ES20053,0.2
2018,,,ES20053,PT,ES20053,0.1
2019,,,ES20053,PT,ES20053,0.1
2020,,,ES20053,PT,ES20053,0.1
2014,,,ES20054,PT,ES20054,1.6
2015,,,ES20054,PT,ES20054,1.7
2016,,,ES20054,PT,ES20054,1.6
2017,,,ES20054,PT,ES20054,1.8
2018,,,ES20054,PT,ES20054,1.3
2019,,,ES20054,PT,ES20054,1.6
2020,,,ES20054,PT,ES20054,1.4
2014,,,ES20055,PT,ES20055,0.1
2015,,,ES20055,PT,ES20055,0.1
2016,,,ES20055,PT,ES20055,0.2
2017,,,ES20055,PT,ES20055,0.2
2018,,,ES20055,PT,ES20055,0.1
2019,,,ES20055,PT,ES20055,0.2
2020,,,ES20055,PT,ES20055,0.2
2014,,,ES20056,PT,ES20056,2.1
2015,,,ES20056,PT,ES20056,2.1
2016,,,ES20056,PT,ES20056,2.3
2017,,,ES20056,PT,ES20056,2.5
2018,,,ES20056,PT,ES20056,2.4
2019,,,ES20056,PT,ES20056,2.5
2020,,,ES20056,PT,ES20056,2.6
2014,,,ES20057,PT,ES20057,10.1
2015,,,ES20057,PT,ES20057,10.2
2016,,,ES20057,PT,ES20057,11.8
2017,,,ES20057,PT,ES20057,14.0
2018,,,ES20057,PT,ES20057,7.0
2019,,,ES20057,PT,ES20057,7.7
2020,,,ES20057,PT,ES20057,8.0
2014,,,ES20058,PT,ES20058,0.2
2015,,,ES20058,PT,ES20058,0.2
2016,,,ES20058,PT,ES20058,0.2
2017,,,ES20058,PT,ES20058,0.3
2018,,,ES20058,PT,ES20058,0.2
2019,,,ES20058,PT,ES20058,0.2
2020,,,ES20058,PT,ES20058,0.2
2014,,,ES20059,PT,ES20059,0.7
2015,,,ES20059,PT,ES20059,0.7
2016,,,ES20059,PT,ES20059,0.7
2017,,,ES20059,PT,ES20059,0.8
2018,,,ES20059,PT,ES20059,0.6
2019,,,ES20059,PT,ES20059,0.7
2020,,,ES20059,PT,ES20059,0.7
2014,,ES2006,,PT,ES2006,1.1
2015,,ES2006,,PT,ES2006,1.1
2016,,ES2006,,PT,ES2006,1.0
2017,,ES2006,,PT,ES2006,1.1
2018,,ES2006,,PT,ES2006,0.9
2019,,ES2006,,PT,ES2006,1.0
2020,,ES2006,,PT,ES2006,0.9
2014,,,ES20060,PT,ES20060,8.1
2015,,,ES20060,PT,ES20060,11.2
2016,,,ES20060,PT,ES20060,14.0
2017,,,ES20060,PT,ES20060,16.5
2018,,,ES20060,PT,ES20060,14.2
2019,,,ES20060,PT,ES20060,10.5
2020,,,ES20060,PT,ES20060,10.8
2014,,,ES20061,PT,ES20061,4.7
2015,,,ES20061,PT,ES20061,5.1
2016,,,ES20061,PT,ES20061,5.7
2017,,,ES20061,PT,ES20061,7.7
2018,,,ES20061,PT,ES20061,7.7
2019,,,ES20061,PT,ES20061,6.3
2020,,,ES20061,PT,ES20061,3.6
2014,,,ES20062,PT,ES20062,0.4
2015,,,ES20062,PT,ES20062,0.3
2016,,,ES20062,PT,ES20062,0.3
2017,,,ES20062,PT,ES20062,0.3
2018,,,ES20062,PT,ES20062,0.2
2019,,,ES20062,PT,ES20062,0.3
2020,,,ES20062,PT,ES20062,0.4
2014,,,ES20063,PT,ES20063,0.5
2015,,,ES20063,PT,ES20063,0.5
2016,,,ES20063,PT,ES20063,0.4
2017,,,ES20063,PT,ES20063,0.4
2018,,,ES20063,PT,ES20063,0.3
2019,,,ES20063,PT,ES20063,0.3
2020,,,ES20063,PT,ES20063,0.3
2014,,,ES20064,PT,ES20064,2.3
2015,,,ES20064,PT,ES20064,2.4
2016,,,ES20064,PT,ES20064,2.4
2017,,,ES20064,PT,ES20064,2.1
2018,,,ES20064,PT,ES20064,2.6
2019,,,ES20064,PT,ES20064,3.8
2020,,,ES20064,PT,ES20064,3.5
2014,,,ES20065,PT,ES20065,0.5
2015,,,ES20065,PT,ES20065,0.5
2016,,,ES20065,PT,ES20065,0.6
2017,,,ES20065,PT,ES20065,0.8
2018,,,ES20065,PT,ES20065,0.6
2019,,,ES20065,PT,ES20065,0.8
2020,,,ES20065,PT,ES20065,0.8
2014,,,ES20066,PT,ES20066,5.1
2015,,,ES20066,PT,ES20066,5.1
2016,,,ES20066,PT,ES20066,6.4
2017,,,ES20066,PT,ES20066,7.4
2018,,,ES20066,PT,ES20066,6.0
2019,,,ES20066,PT,ES20066,7.3
2020,,,ES20066,PT,ES20066,5.9
2014,,,ES20067,PT,ES20067,0.1
2015,,,ES20067,PT,ES20067,0.1
2016,,,ES20067,PT,ES20067,0.1
2017,,,ES20067,PT,ES20067,0.2
2018,,,ES20067,PT,ES20067,0.1
2019,,,ES20067,PT,ES20067,0.1
2020,,,ES20067,PT,ES20067,0.1
2014,,,ES20068,PT,ES20068,4.5
2015,,,ES20068,PT,ES20068,5.8
2016,,,ES20068,PT,ES20068,6.3
2017,,,ES20068,PT,ES20068,7.2
2018,,,ES20068,PT,ES20068,5.0
2019,,,ES20068,PT,ES20068,6.7
2020,,,ES20068,PT,ES20068,8.3
2014,,,ES20069,PT,ES20069,0.1
2015,,,ES20069,PT,ES20069,0.1
2016,,,ES20069,PT,ES20069,0.0
2017,,,ES20069,PT,ES20069,0.0
2018,,,ES20069,PT,ES20069,0.0
2019,,,ES20069,PT,ES20069,0.0
2020,,,ES20069,PT,ES20069,0.0
2014,,ES2007,,PT,ES2007,1.7
2015,,ES2007,,PT,ES2007,1.9
2016,,ES2007,,PT,ES2007,1.9
2017,,ES2007,,PT,ES2007,2.5
2018,,ES2007,,PT,ES2007,2.1
2019,,ES2007,,PT,ES2007,2.2
2020,,ES2007,,PT,ES2007,1.9
2014,,,ES20070,PT,ES20070,2.6
2015,,,ES20070,PT,ES20070,2.7
2016,,,ES20070,PT,ES20070,2.4
2017,,,ES20070,PT,ES20070,2.9
2018,,,ES20070,PT,ES20070,2.4
2019,,,ES20070,PT,ES20070,2.9
2020,,,ES20070,PT,ES20070,2.8
2014,,,ES20071,PT,ES20071,0.5
2015,,,ES20071,PT,ES20071,0.4
2016,,,ES20071,PT,ES20071,0.4
2017,,,ES20071,PT,ES20071,0.4
2018,,,ES20071,PT,ES20071,0.3
2019,,,ES20071,PT,ES20071,0.3
2020,,,ES20071,PT,ES20071,0.3
2014,,,ES20072,PT,ES20072,0.6
2015,,,ES20072,PT,ES20072,0.6
2016,,,ES20072,PT,ES20072,0.6
2017,,,ES20072,PT,ES20072,0.6
2018,,,ES20072,PT,ES20072,0.5
2019,,,ES20072,PT,ES20072,0.6
2020,,,ES20072,PT,ES20072,0.6
2014,,,ES20073,PT,ES20073,0.5
2015,,,ES20073,PT,ES20073,0.6
2016,,,ES20073,PT,ES20073,0.6
2017,,,ES20073,PT,ES20073,0.7
2018,,,ES20073,PT,ES20073,0.5
2019,,,ES20073,PT,ES20073,0.6
2020,,,ES20073,PT,ES20073,0.6
2014,,,ES20074,PT,ES20074,0.7
2015,,,ES20074,PT,ES20074,0.8
2016,,,ES20074,PT,ES20074,0.8
2017,,,ES20074,PT,ES20074,0.9
2018,,,ES20074,PT,ES20074,0.6
2019,,,ES20074,PT,ES20074,0.8
2020,,,ES20074,PT,ES20074,0.7
2014,,,ES20075,PT,ES20075,0.6
2015,,,ES20075,PT,ES20075,0.6
2016,,,ES20075,PT,ES20075,0.5
2017,,,ES20075,PT,ES20075,0.6
2018,,,ES20075,PT,ES20075,0.5
2019,,,ES20075,PT,ES20075,0.6
2020,,,ES20075,PT,ES20075,0.5
2014,,,ES20076,PT,ES20076,0.1
2015,,,ES20076,PT,ES20076,0.1
2016,,,ES20076,PT,ES20076,0.1
2017,,,ES20076,PT,ES20076,0.2
2018,,,ES20076,PT,ES20076,0.1
2019,,,ES20076,PT,ES20076,0.2
2020,,,ES20076,PT,ES20076,0.2
2014,,,ES20077,PT,ES20077,0.3
2015,,,ES20077,PT,ES20077,0.3
2016,,,ES20077,PT,ES20077,0.3
2017,,,ES20077,PT,ES20077,0.3
2018,,,ES20077,PT,ES20077,0.3
2019,,,ES20077,PT,ES20077,0.3
2020,,,ES20077,PT,ES20077,0.3
2014,,,ES20078,PT,ES20078,2.4
2015,,,ES20078,PT,ES20078,2.7
2016,,,ES20078,PT,ES20078,2.8
2017,,,ES20078,PT,ES20078,3.5
2018,,,ES20078,PT,ES20078,2.8
2019,,,ES20078,PT,ES20078,3.2
2020,,,ES20078,PT,ES20078,3.1
2014,,,ES20079,PT,ES20079,0.4
2015,,,ES20079,PT,ES20079,0.5
2016,,,ES20079,PT,ES20079,0.4
2017,,,ES20079,PT,ES20079,0.5
2018,,,ES20079,PT,ES20079,0.4
2019,,,ES20079,PT,ES20079,0.5
2020,,,ES20079,PT,ES20079,0.5
2014,,,ES20080,PT,ES20080,0.3
2015,,,ES20080,PT,ES20080,0.3
2016,,,ES20080,PT,ES20080,0.4
2017,,,ES20080,PT,ES20080,0.4
2018,,,ES20080,PT,ES20080,0.3
2019,,,ES20080,PT,ES20080,0.4
2020,,,ES20080,PT,ES20080,0.3
2014,,,ES20081,PT,ES20081,0.3
2015,,,ES20081,PT,ES20081,0.3
2016,,,ES20081,PT,ES20081,0.3
2017,,,ES20081,PT,ES20081,0.4
2018,,,ES20081,PT,ES20081,0.3
2019,,,ES20081,PT,ES20081,0.3
2020,,,ES20081,PT,ES20081,0.4
2014,,,ES20901,PT,ES20901,0.5
2015,,,ES20901,PT,ES20901,0.6
2016,,,ES20901,PT,ES20901,0.7
2017,,,ES20901,PT,ES20901,0.8
2018,,,ES20901,PT,ES20901,0.5
2019,,,ES20901,PT,ES20901,0.7
2020,,,ES20901,PT,ES20901,0.6
2014,,,ES20902,PT,ES20902,0.1
2015,,,ES20902,PT,ES20902,0.1
2016,,,ES20902,PT,ES20902,0.1
2017,,,ES20902,PT,ES20902,0.1
2018,,,ES20902,PT,ES20902,0.1
2019,,,ES20902,PT,ES20902,0.1
2020,,,ES20902,PT,ES20902,0.1
2014,,,ES20903,PT,ES20903,0.1
2015,,,ES20903,PT,ES20903,0.1
2016,,,ES20903,PT,ES20903,0.1
2017,,,ES20903,PT,ES20903,0.2
2018,,,ES20903,PT,ES20903,0.2
2019,,,ES20903,PT,ES20903,0.2
2020,,,ES20903,PT,ES20903,0.3
2014,,,ES20904,PT,ES20904,9.5
2015,,,ES20904,PT,ES20904,8.2
2016,,,ES20904,PT,ES20904,7.2
2017,,,ES20904,PT,ES20904,7.1
2018,,,ES20904,PT,ES20904,6.2
2019,,,ES20904,PT,ES20904,6.8
2020,,,ES20904,PT,ES20904,6.1
2014,,,ES20905,PT,ES20905,19.7
2015,,,ES20905,PT,ES20905,16.8
2016,,,ES20905,PT,ES20905,18.6
2017,,,ES20905,PT,ES20905,18.0
2018,,,ES20905,PT,ES20905,14.2
2019,,,ES20905,PT,ES20905,15.1
2020,,,ES20905,PT,ES20905,16.1
2014,,,ES20906,PT,ES20906,4.7
2015,,,ES20906,PT,ES20906,5.5
2016,,,ES20906,PT,ES20906,5.4
2017,,,ES20906,PT,ES20906,6.0
2018,,,ES20906,PT,ES20906,4.7
2019,,,ES20906,PT,ES20906,4.9
2020,,,ES20906,PT,ES20906,4.8
2014,,,ES20907,PT,ES20907,12.1
2015,,,ES20907,PT,ES20907,13.8
2016,,,ES20907,PT,ES20907,16.4
2017,,,ES20907,PT,ES20907,18.0
2018,,,ES20907,PT,ES20907,15.6
2019,,,ES20907,PT,ES20907,19.9
2020,,,ES20907,PT,ES20907,20.0
2010,ES213,,,PT,ES213,0.6
2011,ES213,,,PT,ES213,0.7
2012,ES213,,,PT,ES213,0.8
2013,ES213,,,PT,ES213,0.9
2014,ES213,,,PT,ES213,0.6
2015,ES213,,,PT,ES213,0.6
2016,ES213,,,PT,ES213,0.6
2017,ES213,,,PT,ES213,0.8
2018,ES213,,,PT,ES213,0.7
2019,ES213,,,PT,ES213,0.7
2020,ES213,,,PT,ES213,0.7
2021,ES213,,,PT,ES213,0.7
2022,ES213,,,PT,ES213,0.9
2014,,,ES48001,PT,ES48001,0.2
2015,,,ES48001,PT,ES48001,0.2
2016,,,ES48001,PT,ES48001,0.2
2017,,,ES48001,PT,ES48001,0.2
2018,,,ES48001,PT,ES48001,0.2
2019,,,ES48001,PT,ES48001,0.2
2020,,,ES48001,PT,ES48001,0.3
2014,,,ES48002,PT,ES48002,0.5
2015,,,ES48002,PT,ES48002,0.3
2016,,,ES48002,PT,ES48002,0.3
2017,,,ES48002,PT,ES48002,0.3
2018,,,ES48002,PT,ES48002,0.2
2019,,,ES48002,PT,ES48002,0.2
2020,,,ES48002,PT,ES48002,0.2
2014,,,ES48003,PT,ES48003,0.4
2015,,,ES48003,PT,ES48003,0.4
2016,,,ES48003,PT,ES48003,0.4
2017,,,ES48003,PT,ES48003,0.3
2018,,,ES48003,PT,ES48003,0.3
2019,,,ES48003,PT,ES48003,0.3
2020,,,ES48003,PT,ES48003,0.3
2014,,,ES48004,PT,ES48004,4.7
2015,,,ES48004,PT,ES48004,5.7
2016,,,ES48004,PT,ES48004,5.6
2017,,,ES48004,PT,ES48004,4.8
2018,,,ES48004,PT,ES48004,4.0
2019,,,ES48004,PT,ES48004,4.0
2020,,,ES48004,PT,ES48004,4.0
2014,,,ES48005,PT,ES48005,2.5
2015,,,ES48005,PT,ES48005,4.6
2016,,,ES48005,PT,ES48005,4.7
2017,,,ES48005,PT,ES48005,4.4
2018,,,ES48005,PT,ES48005,3.8
2019,,,ES48005,PT,ES48005,4.0
2020,,,ES48005,PT,ES48005,5.2
2014,,,ES48006,PT,ES48006,3.7
2015,,,ES48006,PT,ES48006,3.4
2016,,,ES48006,PT,ES48006,4.2
2017,,,ES48006,PT,ES48006,4.2
2018,,,ES48006,PT,ES48006,4.9
2019,,,ES48006,PT,ES48006,5.8
2020,,,ES48006,PT,ES48006,6.6
2014,,,ES48007,PT,ES48007,10.1
2015,,,ES48007,PT,ES48007,10.5
2016,,,ES48007,PT,ES48007,12.2
2017,,,ES48007,PT,ES48007,11.4
2018,,,ES48007,PT,ES48007,11.1
2019,,,ES48007,PT,ES48007,13.6
2020,,,ES48007,PT,ES48007,12.3
2014,,,ES48008,PT,ES48008,12.3
2015,,,ES48008,PT,ES48008,10.1
2016,,,ES48008,PT,ES48008,12.1
2017,,,ES48008,PT,ES48008,12.5
2018,,,ES48008,PT,ES48008,13.6
2019,,,ES48008,PT,ES48008,13.6
2020,,,ES48008,PT,ES48008,15.0
2014,,,ES48009,PT,ES48009,2.2
2015,,,ES48009,PT,ES48009,2.0
2016,,,ES48009,PT,ES48009,2.1
2017,,,ES48009,PT,ES48009,1.7
2018,,,ES48009,PT,ES48009,1.5
2019,,,ES48009,PT,ES48009,1.9
2020,,,ES48009,PT,ES48009,1.7
2014,,ES4801,,PT,ES4801,2.1
2015,,ES4801,,PT,ES4801,2.2
2016,,ES4801,,PT,ES4801,2.4
2017,,ES4801,,PT,ES4801,2.2
2018,,ES4801,,PT,ES4801,2.0
2019,,ES4801,,PT,ES4801,2.2
2020,,ES4801,,PT,ES4801,2.4
2014,,,ES48010,PT,ES48010,14.1
2015,,,ES48010,PT,ES48010,15.7
2016,,,ES48010,PT,ES48010,15.6
2017,,,ES48010,PT,ES48010,15.1
2018,,,ES48010,PT,ES48010,13.6
2019,,,ES48010,PT,ES48010,12.2
2020,,,ES48010,PT,ES48010,13.7
2014,,,ES48011,PT,ES48011,0.2
2015,,,ES48011,PT,ES48011,0.2
2016,,,ES48011,PT,ES48011,0.2
2017,,,ES48011,PT,ES48011,0.2
2018,,,ES48011,PT,ES48011,0.2
2019,,,ES48011,PT,ES48011,0.3
2020,,,ES48011,PT,ES48011,0.4
2014,,,ES48012,PT,ES48012,5.0
2015,,,ES48012,PT,ES48012,4.9
2016,,,ES48012,PT,ES48012,4.0
2017,,,ES48012,PT,ES48012,3.3
2018,,,ES48012,PT,ES48012,2.7
2019,,,ES48012,PT,ES48012,2.8
2020,,,ES48012,PT,ES48012,3.1
2014,,,ES48013,PT,ES48013,0.0
2015,,,ES48013,PT,ES48013,0.0
2016,,,ES48013,PT,ES48013,0.0
2017,,,ES48013,PT,ES48013,0.0
2018,,,ES48013,PT,ES48013,0.0
2019,,,ES48013,PT,ES48013,0.0
2020,,,ES48013,PT,ES48013,0.0
2014,,,ES48014,PT,ES48014,1.1
2015,,,ES48014,PT,ES48014,1.3
2016,,,ES48014,PT,ES48014,1.6
2017,,,ES48014,PT,ES48014,1.8
2018,,,ES48014,PT,ES48014,1.7
2019,,,ES48014,PT,ES48014,1.8
2020,,,ES48014,PT,ES48014,1.9
2014,,,ES48015,PT,ES48015,0.1
2015,,,ES48015,PT,ES48015,0.1
2016,,,ES48015,PT,ES48015,0.1
2017,,,ES48015,PT,ES48015,0.1
2018,,,ES48015,PT,ES48015,0.0
2019,,,ES48015,PT,ES48015,0.0
2020,,,ES48015,PT,ES48015,0.1
2014,,,ES48016,PT,ES48016,1.1
2015,,,ES48016,PT,ES48016,0.9
2016,,,ES48016,PT,ES48016,0.7
2017,,,ES48016,PT,ES48016,0.7
2018,,,ES48016,PT,ES48016,0.5
2019,,,ES48016,PT,ES48016,0.5
2020,,,ES48016,PT,ES48016,0.4
2014,,,ES48017,PT,ES48017,16.6
2015,,,ES48017,PT,ES48017,13.0
2016,,,ES48017,PT,ES48017,14.3
2017,,,ES48017,PT,ES48017,33.4
2018,,,ES48017,PT,ES48017,30.8
2019,,,ES48017,PT,ES48017,32.5
2020,,,ES48017,PT,ES48017,29.4
2014,,,ES48018,PT,ES48018,1.5
2015,,,ES48018,PT,ES48018,1.5
2016,,,ES48018,PT,ES48018,1.4
2017,,,ES48018,PT,ES48018,1.2
2018,,,ES48018,PT,ES48018,1.2
2019,,,ES48018,PT,ES48018,1.4
2020,,,ES48018,PT,ES48018,1.6
2014,,,ES48019,PT,ES48019,0.7
2015,,,ES48019,PT,ES48019,0.7
2016,,,ES48019,PT,ES48019,0.9
2017,,,ES48019,PT,ES48019,0.9
2018,,,ES48019,PT,ES48019,0.8
2019,,,ES48019,PT,ES48019,0.9
2020,,,ES48019,PT,ES48019,1.1
2014,,ES4802,,PT,ES4802,0.1
2015,,ES4802,,PT,ES4802,0.1
2016,,ES4802,,PT,ES4802,0.1
2017,,ES4802,,PT,ES4802,0.1
2018,,ES4802,,PT,ES4802,0.1
2019,,ES4802,,PT,ES4802,0.1
2020,,ES4802,,PT,ES4802,0.1
2014,,,ES48020,PT,ES48020,0.0
2015,,,ES48020,PT,ES48020,0.0
2016,,,ES48020,PT,ES48020,0.0
2017,,,ES48020,PT,ES48020,0.1
2018,,,ES48020,PT,ES48020,0.1
2019,,,ES48020,PT,ES48020,0.1
2020,,,ES48020,PT,ES48020,0.0
2014,,,ES48021,PT,ES48021,6.5
2015,,,ES48021,PT,ES48021,5.8
2016,,,ES48021,PT,ES48021,5.0
2017,,,ES48021,PT,ES48021,5.0
2018,,,ES48021,PT,ES48021,4.3
2019,,,ES48021,PT,ES48021,4.8
2020,,,ES48021,PT,ES48021,4.7
2014,,,ES48022,PT,ES48022,22.2
2015,,,ES48022,PT,ES48022,17.0
2016,,,ES48022,PT,ES48022,18.6
2017,,,ES48022,PT,ES48022,19.6
2018,,,ES48022,PT,ES48022,15.7
2019,,,ES48022,PT,ES48022,15.0
2020,,,ES48022,PT,ES48022,16.7
2014,,,ES48023,PT,ES48023,1.7
2015,,,ES48023,PT,ES48023,2.1
2016,,,ES48023,PT,ES48023,2.1
2017,,,ES48023,PT,ES48023,2.0
2018,,,ES48023,PT,ES48023,1.7
2019,,,ES48023,PT,ES48023,1.9
2020,,,ES48023,PT,ES48023,2.1
2014,,,ES48024,PT,ES48024,6.8
2015,,,ES48024,PT,ES48024,10.0
2016,,,ES48024,PT,ES48024,10.0
2017,,,ES48024,PT,ES48024,8.1
2018,,,ES48024,PT,ES48024,7.2
2019,,,ES48024,PT,ES48024,8.1
2020,,,ES48024,PT,ES48024,8.7
2014,,,ES48025,PT,ES48025,12.7
2015,,,ES48025,PT,ES48025,11.8
2016,,,ES48025,PT,ES48025,13.2
2017,,,ES48025,PT,ES48025,11.1
2018,,,ES48025,PT,ES48025,11.0
2019,,,ES48025,PT,ES48025,12.8
2020,,,ES48025,PT,ES48025,12.5
2014,,,ES48026,PT,ES48026,5.9
2015,,,ES48026,PT,ES48026,6.3
2016,,,ES48026,PT,ES48026,7.8
2017,,,ES48026,PT,ES48026,7.7
2018,,,ES48026,PT,ES48026,7.1
2019,,,ES48026,PT,ES48026,8.6
2020,,,ES48026,PT,ES48026,8.2
2014,,,ES48027,PT,ES48027,0.1
2015,,,ES48027,PT,ES48027,0.1
2016,,,ES48027,PT,ES48027,0.1
2017,,,ES48027,PT,ES48027,0.1
2018,,,ES48027,PT,ES48027,0.1
2019,,,ES48027,PT,ES48027,0.1
2020,,,ES48027,PT,ES48027,0.1
2014,,,ES48028,PT,ES48028,5.6
2015,,,ES48028,PT,ES48028,5.2
2016,,,ES48028,PT,ES48028,4.7
2017,,,ES48028,PT,ES48028,4.9
2018,,,ES48028,PT,ES48028,4.3
2019,,,ES48028,PT,ES48028,4.9
2020,,,ES48028,PT,ES48028,4.7
2014,,,ES48029,PT,ES48029,0.0
2015,,,ES48029,PT,ES48029,0.0
2016,,,ES48029,PT,ES48029,0.0
2017,,,ES48029,PT,ES48029,0.0
2018,,,ES48029,PT,ES48029,0.0
2019,,,ES48029,PT,ES48029,0.0
2020,,,ES48029,PT,ES48029,0.0
2014,,ES4803,,PT,ES4803,0.4
2015,,ES4803,,PT,ES4803,0.4
2016,,ES4803,,PT,ES4803,0.4
2017,,ES4803,,PT,ES4803,0.4
2018,,ES4803,,PT,ES4803,0.4
2019,,ES4803,,PT,ES4803,0.4
2020,,ES4803,,PT,ES4803,0.4
2014,,,ES48030,PT,ES48030,0.9
2015,,,ES48030,PT,ES48030,0.9
2016,,,ES48030,PT,ES48030,0.9
2017,,,ES48030,PT,ES48030,0.8
2018,,,ES48030,PT,ES48030,0.9
2019,,,ES48030,PT,ES48030,1.1
2020,,,ES48030,PT,ES48030,1.1
2014,,,ES48031,PT,ES48031,1.8
2015,,,ES48031,PT,ES48031,1.6
2016,,,ES48031,PT,ES48031,1.4
2017,,,ES48031,PT,ES48031,1.2
2018,,,ES48031,PT,ES48031,1.0
2019,,,ES48031,PT,ES48031,1.1
2020,,,ES48031,PT,ES48031,1.0
2014,,,ES48032,PT,ES48032,0.6
2015,,,ES48032,PT,ES48032,0.5
2016,,,ES48032,PT,ES48032,0.8
2017,,,ES48032,PT,ES48032,0.7
2018,,,ES48032,PT,ES48032,0.7
2019,,,ES48032,PT,ES48032,0.8
2020,,,ES48032,PT,ES48032,0.8
2014,,,ES48033,PT,ES48033,13.6
2015,,,ES48033,PT,ES48033,10.6
2016,,,ES48033,PT,ES48033,8.7
2017,,,ES48033,PT,ES48033,8.5
2018,,,ES48033,PT,ES48033,11.9
2019,,,ES48033,PT,ES48033,14.9
2020,,,ES48033,PT,ES48033,16.4
2014,,,ES48034,PT,ES48034,0.1
2015,,,ES48034,PT,ES48034,0.1
2016,,,ES48034,PT,ES48034,0.1
2017,,,ES48034,PT,ES48034,0.1
2018,,,ES48034,PT,ES48034,0.0
2019,,,ES48034,PT,ES48034,0.1
2020,,,ES48034,PT,ES48034,0.1
2014,,,ES48035,PT,ES48035,8.3
2015,,,ES48035,PT,ES48035,7.1
2016,,,ES48035,PT,ES48035,6.2
2017,,,ES48035,PT,ES48035,5.3
2018,,,ES48035,PT,ES48035,4.8
2019,,,ES48035,PT,ES48035,5.1
2020,,,ES48035,PT,ES48035,4.5
2014,,,ES48036,PT,ES48036,0.2
2015,,,ES48036,PT,ES48036,0.2
2016,,,ES48036,PT,ES48036,0.2
2017,,,ES48036,PT,ES48036,0.1
2018,,,ES48036,PT,ES48036,0.1
2019,,,ES48036,PT,ES48036,0.1
2020,,,ES48036,PT,ES48036,0.1
2014,,,ES48037,PT,ES48037,6.2
