Year,Lurralde historikoa,Eskualdea,Udalerria,Units,GeoCode,Value
2021,,,Arratzua-Ubarrundia,PER_10000,Arratzua-Ubarrundia,20.2
2023,,,ES48010,PER_10000,ES48010,0.0
2021,,,ES48010,PER_10000,ES48010,0.0
2019,,,ES48010,PER_10000,ES48010,0.0
2022,,,ES48010,PER_10000,ES48010,0.0
2020,,,ES48010,PER_10000,ES48010,0.0
2023,,,ES48011,PER_10000,ES48011,6.6
2022,,,ES48011,PER_10000,ES48011,6.6
2021,,,ES48011,PER_10000,ES48011,4.9
2019,,,ES48011,PER_10000,ES48011,3.3
2020,,,ES48011,PER_10000,ES48011,3.2
2020,,,ES48023,PER_10000,ES48023,0.0
2021,,,ES48023,PER_10000,ES48023,0.0
2019,,,ES48023,PER_10000,ES48023,0.0
2022,,,ES48023,PER_10000,ES48023,26.5
2023,,,ES48023,PER_10000,ES48023,0.0
2023,,,ES48008,PER_10000,ES48008,0.0
2022,,,ES48008,PER_10000,ES48008,0.0
2021,,,ES48008,PER_10000,ES48008,0.0
2019,,,ES48008,PER_10000,ES48008,0.0
2020,,,ES48008,PER_10000,ES48008,0.0
2023,,,Artziniega,PER_10000,Artziniega,0.0
2020,,,Artziniega,PER_10000,Artziniega,0.0
2022,,,Artziniega,PER_10000,Artziniega,0.0
2019,,,Artziniega,PER_10000,Artziniega,10.4
2021,,,Artziniega,PER_10000,Artziniega,0.0
2019,,,Asparrena,PER_10000,Asparrena,0.0
2022,,,Asparrena,PER_10000,Asparrena,0.0
2021,,,Asparrena,PER_10000,Asparrena,0.0
2023,,,Asparrena,PER_10000,Asparrena,0.0
2020,,,Asparrena,PER_10000,Asparrena,24.6
2023,,,Asteasu,PER_10000,Asteasu,0.0
2021,,,Asteasu,PER_10000,Asteasu,0.0
2020,,,Asteasu,PER_10000,Asteasu,0.0
2019,,,Asteasu,PER_10000,Asteasu,0.0
2022,,,Asteasu,PER_10000,Asteasu,0.0
2019,,,ES20903,PER_10000,ES20903,3.1
2023,,,ES20903,PER_10000,ES20903,5.3
2020,,,ES20903,PER_10000,ES20903,0.0
2022,,,ES20903,PER_10000,ES20903,0.0
2021,,,ES20903,PER_10000,ES20903,0.0
2022,,,Ataun,PER_10000,Ataun,0.0
2021,,,Ataun,PER_10000,Ataun,0.0
2023,,,Ataun,PER_10000,Ataun,0.0
2020,,,Ataun,PER_10000,Ataun,0.0
2019,,,Ataun,PER_10000,Ataun,0.0
2019,,,ES48091,PER_10000,ES48091,0.0
2021,,,ES48091,PER_10000,ES48091,0.0
2020,,,ES48091,PER_10000,ES48091,0.0
2022,,,ES48091,PER_10000,ES48091,0.0
2023,,,ES48091,PER_10000,ES48091,0.0
2020,,,ES48070,PER_10000,ES48070,0.0
2023,,,ES48070,PER_10000,ES48070,0.0
2019,,,ES48070,PER_10000,ES48070,0.0
2022,,,ES48070,PER_10000,ES48070,0.0
2021,,,ES48070,PER_10000,ES48070,0.0
2019,,,Ayala / Aiara,PER_10000,Ayala / Aiara,6.9
2022,,,Ayala / Aiara,PER_10000,Ayala / Aiara,7.0
2021,,,Ayala / Aiara,PER_10000,Ayala / Aiara,0.0
2023,,,Ayala / Aiara,PER_10000,Ayala / Aiara,13.8
2020,,,Ayala / Aiara,PER_10000,Ayala / Aiara,6.9
2021,,,Azkoitia,PER_10000,Azkoitia,1.7
2019,,,Azkoitia,PER_10000,Azkoitia,1.7
2022,,,Azkoitia,PER_10000,Azkoitia,3.4
2023,,,Azkoitia,PER_10000,Azkoitia,5.1
2020,,,Azkoitia,PER_10000,Azkoitia,0.0
2019,,,Azpeitia,PER_10000,Azpeitia,8.0
2022,,,Azpeitia,PER_10000,Azpeitia,2.6
2020,,,Azpeitia,PER_10000,Azpeitia,0.0
2023,,,Azpeitia,PER_10000,Azpeitia,1.3
2021,,,Azpeitia,PER_10000,Azpeitia,0.0
2022,,,ES48012,PER_10000,ES48012,7.0
2019,,,ES48012,PER_10000,ES48012,0.0
2023,,,ES48012,PER_10000,ES48012,7.1
2020,,,ES48012,PER_10000,ES48012,0.0
2021,,,ES48012,PER_10000,ES48012,14.3
2021,,,ES20904,PER_10000,ES20904,0.0
2020,,,ES20904,PER_10000,ES20904,0.0
2022,,,ES20904,PER_10000,ES20904,0.0
2023,,,ES20904,PER_10000,ES20904,0.0
2019,,,ES20904,PER_10000,ES20904,0.0
2019,,,ES48090,PER_10000,ES48090,0.0
2022,,,ES48090,PER_10000,ES48090,2.5
2020,,,ES48090,PER_10000,ES48090,5.0
2023,,,ES48090,PER_10000,ES48090,2.5
2021,,,ES48090,PER_10000,ES48090,7.5
2019,,,Baños de Ebro / Mañueta,PER_10000,Baños de Ebro / Mañueta,0.0
2020,,,Baños de Ebro / Mañueta,PER_10000,Baños de Ebro / Mañueta,0.0
2021,,,Baños de Ebro / Mañueta,PER_10000,Baños de Ebro / Mañueta,0.0
2023,,,Baños de Ebro / Mañueta,PER_10000,Baños de Ebro / Mañueta,0.0
2022,,,Baños de Ebro / Mañueta,PER_10000,Baños de Ebro / Mañueta,74.1
2020,,,ES48013,PER_10000,ES48013,2.5
2022,,,ES48013,PER_10000,ES48013,6.3
2023,,,ES48013,PER_10000,ES48013,4.5
2019,,,ES48013,PER_10000,ES48013,4.1
2021,,,ES48013,PER_10000,ES48013,5.9
2023,,,ES48014,PER_10000,ES48014,0.0
2022,,,ES48014,PER_10000,ES48014,0.0
2020,,,ES48014,PER_10000,ES48014,0.0
2019,,,ES48014,PER_10000,ES48014,0.0
2021,,,ES48014,PER_10000,ES48014,0.0
2021,,,Barrundia,PER_10000,Barrundia,0.0
2020,,,Barrundia,PER_10000,Barrundia,0.0
2019,,,Barrundia,PER_10000,Barrundia,0.0
2023,,,Barrundia,PER_10000,Barrundia,0.0
2022,,,Barrundia,PER_10000,Barrundia,0.0
2021,,,ES48015,PER_10000,ES48015,3.8
2020,,,ES48015,PER_10000,ES48015,2.4
2022,,,ES48015,PER_10000,ES48015,1.9
2019,,,ES48015,PER_10000,ES48015,3.8
2023,,,ES48015,PER_10000,ES48015,8.1
2023,,,Beasain,PER_10000,Beasain,1.4
2022,,,Beasain,PER_10000,Beasain,2.9
2021,,,Beasain,PER_10000,Beasain,1.5
2019,,,Beasain,PER_10000,Beasain,7.3
2020,,,Beasain,PER_10000,Beasain,2.9
2019,,,ES48092,PER_10000,ES48092,0.0
2021,,,ES48092,PER_10000,ES48092,0.0
2022,,,ES48092,PER_10000,ES48092,17.2
2020,,,ES48092,PER_10000,ES48092,0.0
2023,,,ES48092,PER_10000,ES48092,0.0
2021,,,Beizama,PER_10000,Beizama,0.0
2022,,,Beizama,PER_10000,Beizama,0.0
2020,,,Beizama,PER_10000,Beizama,0.0
2019,,,Beizama,PER_10000,Beizama,0.0
2023,,,Beizama,PER_10000,Beizama,0.0
2019,,,Belauntza,PER_10000,Belauntza,0.0
2023,,,Belauntza,PER_10000,Belauntza,0.0
2022,,,Belauntza,PER_10000,Belauntza,0.0
2021,,,Belauntza,PER_10000,Belauntza,0.0
2020,,,Belauntza,PER_10000,Belauntza,0.0
2019,,,ES48016,PER_10000,ES48016,0.0
2021,,,ES48016,PER_10000,ES48016,2.6
2023,,,ES48016,PER_10000,ES48016,0.0
2022,,,ES48016,PER_10000,ES48016,7.7
2020,,,ES48016,PER_10000,ES48016,0.0
2022,,,Berantevilla,PER_10000,Berantevilla,0.0
2021,,,Berantevilla,PER_10000,Berantevilla,0.0
2023,,,Berantevilla,PER_10000,Berantevilla,0.0
2019,,,Berantevilla,PER_10000,Berantevilla,0.0
2020,,,Berantevilla,PER_10000,Berantevilla,0.0
2021,,,Berastegi,PER_10000,Berastegi,0.0
2023,,,Berastegi,PER_10000,Berastegi,0.0
2019,,,Berastegi,PER_10000,Berastegi,0.0
2020,,,Berastegi,PER_10000,Berastegi,0.0
2022,,,Berastegi,PER_10000,Berastegi,0.0
2019,,,Bergara,PER_10000,Bergara,5.3
2023,,,Bergara,PER_10000,Bergara,13.4
2020,,,Bergara,PER_10000,Bergara,5.4
2021,,,Bergara,PER_10000,Bergara,4.1
2022,,,Bergara,PER_10000,Bergara,2.7
2020,,,ES48017,PER_10000,ES48017,2.3
2023,,,ES48017,PER_10000,ES48017,5.8
2022,,,ES48017,PER_10000,ES48017,1.2
2019,,,ES48017,PER_10000,ES48017,3.5
2021,,,ES48017,PER_10000,ES48017,1.2
2019,,,Bernedo,PER_10000,Bernedo,0.0
2020,,,Bernedo,PER_10000,Bernedo,0.0
2023,,,Bernedo,PER_10000,Bernedo,0.0
2021,,,Bernedo,PER_10000,Bernedo,0.0
2022,,,Bernedo,PER_10000,Bernedo,0.0
2019,,,ES48018,PER_10000,ES48018,0.0
2023,,,ES48018,PER_10000,ES48018,17.6
2021,,,ES48018,PER_10000,ES48018,0.0
2022,,,ES48018,PER_10000,ES48018,0.0
2020,,,ES48018,PER_10000,ES48018,0.0
2023,,,ES48019,PER_10000,ES48019,0.0
2020,,,ES48019,PER_10000,ES48019,0.0
2022,,,ES48019,PER_10000,ES48019,0.0
2019,,,ES48019,PER_10000,ES48019,4.3
2021,,,ES48019,PER_10000,ES48019,0.0
2023,,,Berrobi,PER_10000,Berrobi,35.6
2019,,,Berrobi,PER_10000,Berrobi,0.0
2022,,,Berrobi,PER_10000,Berrobi,0.0
2020,,,Berrobi,PER_10000,Berrobi,0.0
2021,,,Berrobi,PER_10000,Berrobi,0.0
2022,,,Bidania-Goiatz,PER_10000,Bidania-Goiatz,0.0
2019,,,Bidania-Goiatz,PER_10000,Bidania-Goiatz,0.0
2023,,,Bidania-Goiatz,PER_10000,Bidania-Goiatz,0.0
2020,,,Bidania-Goiatz,PER_10000,Bidania-Goiatz,0.0
2021,,,Bidania-Goiatz,PER_10000,Bidania-Goiatz,0.0
2023,,,ES48020,PER_10000,ES48020,5.1
2021,,,ES48020,PER_10000,ES48020,4.5
2022,,,ES48020,PER_10000,ES48020,6.3
2019,,,ES48020,PER_10000,ES48020,5.6
2020,,,ES48020,PER_10000,ES48020,3.5
2020,,,ES48021,PER_10000,ES48021,0.0
2019,,,ES48021,PER_10000,ES48021,0.0
2021,,,ES48021,PER_10000,ES48021,0.0
2023,,,ES48021,PER_10000,ES48021,0.0
2022,,,ES48021,PER_10000,ES48021,0.0
2021,,,Campezo / Kanpezu,PER_10000,Campezo / Kanpezu,0.0
2020,,,Campezo / Kanpezu,PER_10000,Campezo / Kanpezu,0.0
2019,,,Campezo / Kanpezu,PER_10000,Campezo / Kanpezu,0.0
2023,,,Campezo / Kanpezu,PER_10000,Campezo / Kanpezu,19.4
2022,,,Campezo / Kanpezu,PER_10000,Campezo / Kanpezu,0.0
2022,,,Deba,PER_10000,Deba,0.0
2021,,,Deba,PER_10000,Deba,0.0
2020,,,Deba,PER_10000,Deba,0.0
2023,,,Deba,PER_10000,Deba,3.7
2019,,,Deba,PER_10000,Deba,3.7
2022,,,ES48901,PER_10000,ES48901,5.4
2021,,,ES48901,PER_10000,ES48901,2.8
2019,,,ES48901,PER_10000,ES48901,5.9
2020,,,ES48901,PER_10000,ES48901,2.9
2023,,,ES48901,PER_10000,ES48901,10.6
2019,,,ES48026,PER_10000,ES48026,0.0
2022,,,ES48026,PER_10000,ES48026,0.0
2023,,,ES48026,PER_10000,ES48026,13.8
2020,,,ES48026,PER_10000,ES48026,0.0
2021,,,ES48026,PER_10000,ES48026,0.0
2020,,,Donostia / San Sebastián,PER_10000,Donostia / San Sebastián,3.4
2022,,,Donostia / San Sebastián,PER_10000,Donostia / San Sebastián,6.3
2023,,,Donostia / San Sebastián,PER_10000,Donostia / San Sebastián,8.9
2019,,,Donostia / San Sebastián,PER_10000,Donostia / San Sebastián,4.9
2021,,,Donostia / San Sebastián,PER_10000,Donostia / San Sebastián,5.7
2022,,,ES48027,PER_10000,ES48027,5.9
2021,,,ES48027,PER_10000,ES48027,4.5
2023,,,ES48027,PER_10000,ES48027,6.5
2019,,,ES48027,PER_10000,ES48027,3.3
2020,,,ES48027,PER_10000,ES48027,3.2
2021,,,ES48028,PER_10000,ES48028,0.0
2020,,,ES48028,PER_10000,ES48028,0.0
2022,,,ES48028,PER_10000,ES48028,0.0
2019,,,ES48028,PER_10000,ES48028,0.0
2023,,,ES48028,PER_10000,ES48028,0.0
2020,,,Eibar,PER_10000,Eibar,2.8
2022,,,Eibar,PER_10000,Eibar,6.5
2021,,,Eibar,PER_10000,Eibar,6.4
2019,,,Eibar,PER_10000,Eibar,2.8
2023,,,Eibar,PER_10000,Eibar,9.4
2020,,,ES48031,PER_10000,ES48031,0.0
2022,,,ES48031,PER_10000,ES48031,0.0
2019,,,ES48031,PER_10000,ES48031,0.0
2021,,,ES48031,PER_10000,ES48031,0.0
2023,,,ES48031,PER_10000,ES48031,0.0
2023,,,Elburgo / Burgelu,PER_10000,Elburgo / Burgelu,0.0
2020,,,Elburgo / Burgelu,PER_10000,Elburgo / Burgelu,0.0
2022,,,Elburgo / Burgelu,PER_10000,Elburgo / Burgelu,0.0
2019,,,Elburgo / Burgelu,PER_10000,Elburgo / Burgelu,0.0
2021,,,Elburgo / Burgelu,PER_10000,Elburgo / Burgelu,0.0
2023,,,Elciego,PER_10000,Elciego,0.0
2022,,,Elciego,PER_10000,Elciego,0.0
2021,,,Elciego,PER_10000,Elciego,0.0
2020,,,Elciego,PER_10000,Elciego,0.0
2019,,,Elciego,PER_10000,Elciego,0.0
2020,,,Elduain,PER_10000,Elduain,0.0
2021,,,Elduain,PER_10000,Elduain,0.0
2023,,,Elduain,PER_10000,Elduain,0.0
2019,,,Elduain,PER_10000,Elduain,0.0
2022,,,Elduain,PER_10000,Elduain,0.0
2022,,,Elgeta,PER_10000,Elgeta,0.0
2019,,,Elgeta,PER_10000,Elgeta,0.0
2020,,,Elgeta,PER_10000,Elgeta,0.0
2023,,,Elgeta,PER_10000,Elgeta,0.0
2021,,,Elgeta,PER_10000,Elgeta,0.0
2021,,,Elgoibar,PER_10000,Elgoibar,0.0
2020,,,Elgoibar,PER_10000,Elgoibar,6.9
2023,,,Elgoibar,PER_10000,Elgoibar,0.0
2019,,,Elgoibar,PER_10000,Elgoibar,3.4
2022,,,Elgoibar,PER_10000,Elgoibar,0.0
2020,,,ES48032,PER_10000,ES48032,0.0
2019,,,ES48032,PER_10000,ES48032,2.6
2021,,,ES48032,PER_10000,ES48032,0.0
2023,,,ES48032,PER_10000,ES48032,5.3
2022,,,ES48032,PER_10000,ES48032,0.0
2019,,,Elvillar / Bilar,PER_10000,Elvillar / Bilar,0.0
2020,,,Elvillar / Bilar,PER_10000,Elvillar / Bilar,0.0
2021,,,Elvillar / Bilar,PER_10000,Elvillar / Bilar,0.0
2022,,,Elvillar / Bilar,PER_10000,Elvillar / Bilar,0.0
2023,,,Elvillar / Bilar,PER_10000,Elvillar / Bilar,0.0
2023,,,ES48902,PER_10000,ES48902,8.8
2022,,,ES48902,PER_10000,ES48902,5.6
2021,,,ES48902,PER_10000,ES48902,4.8
2019,,,ES48902,PER_10000,ES48902,6.4
2020,,,ES48902,PER_10000,ES48902,6.4
2023,,,ES48033,PER_10000,ES48033,0.0
2019,,,ES48033,PER_10000,ES48033,0.0
2020,,,ES48033,PER_10000,ES48033,0.0
2022,,,ES48033,PER_10000,ES48033,0.0
2021,,,ES48033,PER_10000,ES48033,0.0
2019,,,ES48034,PER_10000,ES48034,1.2
2023,,,ES48034,PER_10000,ES48034,6.3
2020,,,ES48034,PER_10000,ES48034,1.2
2021,,,ES48034,PER_10000,ES48034,0.0
2022,,,ES48034,PER_10000,ES48034,3.8
2019,,,Errenteria,PER_10000,Errenteria,1.9
2020,,,Errenteria,PER_10000,Errenteria,2.4
2022,,,Errenteria,PER_10000,Errenteria,2.9
2023,,,Errenteria,PER_10000,Errenteria,5.9
2021,,,Errenteria,PER_10000,Errenteria,4.4
2023,,,Errezil,PER_10000,Errezil,0.0
2021,,,Errezil,PER_10000,Errezil,38.6
2022,,,Errezil,PER_10000,Errezil,0.0
2020,,,Errezil,PER_10000,Errezil,0.0
2019,,,Errezil,PER_10000,Errezil,0.0
2021,,,Erriberagoitia / Ribera Alta,PER_10000,Erriberagoitia / Ribera Alta,0.0
2022,,,Erriberagoitia / Ribera Alta,PER_10000,Erriberagoitia / Ribera Alta,0.0
2019,,,Erriberagoitia / Ribera Alta,PER_10000,Erriberagoitia / Ribera Alta,0.0
2020,,,Erriberagoitia / Ribera Alta,PER_10000,Erriberagoitia / Ribera Alta,0.0
2023,,,Erriberagoitia / Ribera Alta,PER_10000,Erriberagoitia / Ribera Alta,0.0
2023,,,ES48079,PER_10000,ES48079,0.0
2022,,,ES48079,PER_10000,ES48079,0.0
2019,,,ES48079,PER_10000,ES48079,0.0
2020,,,ES48079,PER_10000,ES48079,0.0
2021,,,ES48079,PER_10000,ES48079,0.0
2020,,,Eskoriatza,PER_10000,Eskoriatza,0.0
2019,,,Eskoriatza,PER_10000,Eskoriatza,0.0
2023,,,Eskoriatza,PER_10000,Eskoriatza,9.6
2022,,,Eskoriatza,PER_10000,Eskoriatza,4.8
2021,,,Eskoriatza,PER_10000,Eskoriatza,4.9
2020,,,ES48029,PER_10000,ES48029,1.7
2021,,,ES48029,PER_10000,ES48029,1.7
2023,,,ES48029,PER_10000,ES48029,15.1
2022,,,ES48029,PER_10000,ES48029,3.4
2019,,,ES48029,PER_10000,ES48029,0.0
2020,,,ES48030,PER_10000,ES48030,0.0
2019,,,ES48030,PER_10000,ES48030,0.0
2023,,,ES48030,PER_10000,ES48030,0.0
2022,,,ES48030,PER_10000,ES48030,0.0
2021,,,ES48030,PER_10000,ES48030,0.0
2020,,,Ezkio-Itsaso,PER_10000,Ezkio-Itsaso,34.0
2021,,,Ezkio-Itsaso,PER_10000,Ezkio-Itsaso,0.0
2022,,,Ezkio-Itsaso,PER_10000,Ezkio-Itsaso,0.0
